,AdrActCnt,CapMVRVCur,HashRate,PriceUSD,times,OneDayReturn,NextDayReturn
2268,251472.0,0.861626458980786,356003.118215092,261.44737521917,2015-03-21,-0.006619433608728298,0.5056255201990868
2269,271887.0,0.886223085683307,334537.327428476,268.862088544711,2015-03-22,0.02836025153943611,-0.25312607276741356
2270,255115.0,0.87925123942791,336739.588444724,266.643771478667,2015-03-23,-0.008250761861039013,-1.6081523175365513
2271,220798.0,0.815423305525422,401765.164144395,247.009988310929,2015-03-24,-0.07363300878493928,-0.09250746006787479
2272,226737.0,0.815730596681474,376219.402262381,246.886322910579,2015-03-25,-0.0005006493915312715,0.15637949801680098
2273,232228.0,0.825625742450232,343706.614412546,249.727627995324,2015-03-26,0.011508556048178242,-0.22083144746347502
2274,229847.0,0.820593923509546,397120.480165847,248.056327586207,2015-03-27,-0.006692493027436686,0.35297808196872255
2275,237409.0,0.837975998057953,343706.614412546,253.264210987726,2015-03-28,0.02099476136003453,-0.8848034512930281
2276,283051.0,0.805857766178703,355318.324358916,243.455228521332,2015-03-29,-0.03873023522802188,0.35256014977979094
2277,256087.0,0.823201663693528,329772.562476902,248.561603448276,2015-03-30,0.02097459544392799,-0.3874841379424089
2278,266605.0,0.811464000301214,348351.298391094,244.899356516657,2015-03-31,-0.014733759682963643,0.11827212854591868
2279,274206.0,0.821263536387447,306549.142584163,247.267487434249,2015-04-01,0.009669812739711903,0.490828843429354
2280,249771.0,0.843833313539288,385508.770219477,254.103515488019,2015-04-02,0.02764628752733933,-0.00944104099135229
2281,240801.0,0.847183594748143,339061.930433998,254.994768848627,2015-04-03,0.0035074420709855225,-0.14369190880164137
2282,243687.0,0.844705606230481,355318.324358916,254.237336645237,2015-04-04,-0.002970383301626134,0.49764164672245903
2283,271639.0,0.868337957799269,361069.996691013,261.349630333138,2015-04-05,0.02797501650131551,-0.43816376930000256
2284,242694.0,0.85358880873746,309707.170078885,256.859869666862,2015-04-06,-0.017179135323639128,-0.24433230279936233
2285,269775.0,0.847175091449553,373614.998825321,254.849569257744,2015-04-07,-0.007826447983973805,-0.7744598224142321
2286,253258.0,0.81928745630653,307249.17666556,246.336071303331,2015-04-08,-0.033405973489414875,-0.25730846701585186
2287,250608.0,0.81313007262475,326913.123972156,244.253898597312,2015-04-09,-0.008452569268489696,-0.7680816637128312
2288,250196.0,0.788285893782472,373614.998825321,236.169530099357,2015-04-10,-0.03309821683249059,0.0535276993696662
2289,270860.0,0.793687723370695,344119.077865427,237.715445645821,2015-04-11,0.006545787451131657,-0.09251184694895942
2290,254516.0,0.793796960833588,314623.156905534,237.596383234366,2015-04-12,-0.0005008610657651902,-1.1320060997405064
2291,276787.0,0.754731574091025,383446.972478619,225.560185271771,2015-04-13,-0.05065816995506389,-0.6591281671522521
2292,255342.0,0.734508280699816,366241.018585348,219.28035710111,2015-04-14,-0.02784103126664217,0.3161431293304134
2293,227570.0,0.750946613967694,299875.196425587,223.494358562244,2015-04-15,0.019217414258363874,0.40048725162154797
2294,225691.0,0.768746060214833,339203.091038779,228.698906779661,2015-04-16,0.023287157004312053,-0.588151745131102
2295,228675.0,0.7504604521777,309707.170078885,223.114925189947,2015-04-17,-0.024416302064328876,-0.04103323468979436
2296,250243.0,0.752139515895315,358867.038345374,223.557376972531,2015-04-18,0.0019830667186755413,-0.08987098887103293
2297,276814.0,0.752042558548088,351846.074225004,223.473892752776,2015-04-19,-0.00037343531618394543,0.06231078390704396
2298,245521.0,0.757757912530328,364477.035874265,225.03141320865,2015-04-20,0.006969585738576756,0.8296111259532103
2299,243752.0,0.791408289792123,362110.301875082,234.93124050263,2015-04-21,0.04399309035490462,-0.198125523897026
2300,265898.0,0.787251935290508,359743.567875898,233.616355055523,2015-04-22,-0.0055968948373738,0.116587930468737
2301,264221.0,0.794755150449237,307675.41989386,235.856396551724,2015-04-23,0.009588547409998815,-0.4664258811063823
2302,252037.0,0.780388587407291,293475.015898758,231.482951782583,2015-04-24,-0.01854282874275104,-0.5009692462003467
2303,268305.0,0.764911183150618,385777.641866917,226.804773232028,2015-04-25,-0.02020960297304708,-0.6416355183844176
2304,275889.0,0.744717181788857,340809.69588243,220.681728813559,2015-04-26,-0.02699698216758839,0.5200989391777617
2305,253708.0,0.766780460808234,324242.557888145,227.094434833431,2015-04-27,0.02905861783097463,-0.23104116539537772
2306,255162.0,0.761560384251316,362110.301875082,225.462732086499,2015-04-28,-0.007185128724659484,-0.06263718146933937
2307,261510.0,0.762526376446871,300575.217896309,225.674811513735,2015-04-29,0.000940640722630226,0.9171581151844005
2308,240159.0,0.799232094706231,317142.355890594,236.556258912916,2015-04-30,0.048217376703198145,-0.3545696686724483
2309,225580.0,0.788984718487174,350276.631879164,233.446589129164,2015-05-01,-0.013145582357627528,0.11368758938721081
2310,264029.0,0.796536524152346,347909.89787998,235.652332846289,2015-05-02,0.009448601178338789,0.34010742061590044
2311,247646.0,0.812710933829674,333776.412541361,240.453450029223,2015-05-03,0.020373730762367037,-0.20461718886718303
2312,255868.0,0.808041171994919,303150.868676707,239.032339275278,2015-05-04,-0.0059101283586170394,-0.33268434059120167
2313,263807.0,0.798634424051928,364728.388876663,236.14253886616,2015-05-05,-0.012089579250571525,-0.6629475672525903
2314,270868.0,0.776585582534166,381306.952007421,229.52456779661,2015-05-06,-0.028025323608894204,0.6164427910412916
2315,259340.0,0.802969141583922,333939.628776685,237.261236703682,2015-05-07,0.033707367282476364,0.5171252469514951
2316,298182.0,0.826173373008577,355254.924230516,244.121676749269,2015-05-08,0.028915132285831868,-0.2003436402802225
2317,235324.0,0.821525106988632,305519.234838243,242.729225599065,2015-05-09,-0.005703922604276435,-0.24442128743117023
2318,267176.0,0.815288280238154,305519.234838243,240.828475745178,2015-05-10,-0.00783074163894304,0.02491983921208932
2319,262404.0,0.820241312770236,374201.85352281,242.072453828171,2015-05-11,0.0051654111049113105,-0.06850847392946777
2320,273959.0,0.821104465090716,355254.924230516,242.231578024547,2015-05-12,0.0006573411962391695,-0.5442347774988063
2321,252379.0,0.803122586441475,383675.318168957,236.830483343074,2015-05-13,-0.02229723608094425,-0.055612466729926
2322,241337.0,0.80452462164117,364728.388876663,237.133530391584,2015-05-14,0.001279594772734649,-0.04594085708687722
2323,242013.0,0.806092617334158,348149.825745906,237.547628579778,2015-05-15,0.0017462658591984592,-0.22160312955682315
2324,259761.0,0.800867792317322,312624.333322854,235.948997662186,2015-05-16,-0.006729727958766474,0.010728714843561483
2325,263667.0,0.804583392883206,410256.527852824,237.006206312098,2015-05-17,0.004480665993019439,-0.4004022064216472
2326,239338.0,0.792600273730483,349377.602526406,233.366483573933,2015-05-18,-0.015357077752521264,-0.1975700987972948
2327,258201.0,0.788502963135318,315410.335614117,232.066610169492,2015-05-19,-0.005570094661983438,0.11189822997936959
2328,251166.0,0.796017034678502,351803.835877284,234.23927849211,2015-05-20,0.009362261641307157,0.041451401799806546
2329,236381.0,0.800927192639154,376066.169386062,235.636067504383,2015-05-21,0.005963086213655933,0.30195572708159985
2330,248185.0,0.815965892270468,334820.202421139,240.003075102279,2015-05-22,0.018532848744875485,-0.16207262328913585
2331,222628.0,0.813064713794666,271738.135298316,239.077315312683,2015-05-23,-0.0038572830335673602,0.05708409764768325
2332,282015.0,0.81858640542251,354230.069228162,240.683290765634,2015-05-24,0.006717389522508999,-0.39648148693302404
2333,262222.0,0.806630759890138,342098.902473773,237.032631502046,2015-05-25,-0.015167896582994778,-0.10298423130266565
2334,274566.0,0.806080082179725,349377.602526406,236.794136177674,2015-05-26,-0.001006170850235577,-0.04620191069256854
2335,258192.0,0.807861138051151,334820.202421139,237.204658971362,2015-05-27,0.0017336695929832668,-0.10274738864310981
2336,255987.0,0.807518827593341,320262.802315872,236.968701344243,2015-05-28,-0.0009947428020269378,-0.10812860910525408
2337,301378.0,0.806652253127597,373639.936035185,236.671448860316,2015-05-29,-0.0012543955477697377,-0.4066109367367218
2338,302015.0,0.796440220086238,329967.735719384,232.965964640561,2015-05-30,-0.015656659210896096,-0.3528254692869863
2339,294212.0,0.786530060945029,356781.94209336,229.923097895967,2015-05-31,-0.013061421866017109,-0.650474565060583
2340,316894.0,0.76590833472528,312271.265830991,223.617806253653,2015-06-01,-0.02742348072035361,0.08576661357912768
2341,299987.0,0.772694985517565,354853.71117158,225.429416423144,2015-06-02,0.008101368132715114,-0.08594733471711279
2342,295631.0,0.773064909084495,335928.179909096,225.387912039743,2015-06-03,-0.00018411254422590062,-0.21766826240298626
2343,270650.0,0.768317440236548,333562.488501286,223.913905715956,2015-06-04,-0.006539864141103857,0.003537730507802516
2344,261364.0,0.771695888051093,326465.414277854,224.839496201052,2015-06-05,0.004133689161182064,-0.07349933040775745
2345,271268.0,0.772175716561795,421093.070590275,224.933147282291,2015-06-06,0.00041652415532578146,-0.20508554056720765
2346,255838.0,0.768220281692069,352488.01976377,223.598680303916,2015-06-07,-0.005932727099133284,0.4023637627704439
2347,252632.0,0.7862617724888,371413.551026254,228.825903565167,2015-06-08,0.023377701756316815,-0.023677951872425385
2348,287564.0,0.788593551312164,357219.402579391,229.471304208065,2015-06-09,0.0028204876844906135,-0.16259430674804076
2349,354081.0,0.785962928744543,399801.847919981,228.580392168323,2015-06-10,-0.0038824551192431223,-0.004554898087423971
2350,281625.0,0.789345505994813,319368.340054422,229.436015780245,2015-06-11,0.0037432065095588385,-0.04186516041420173
2351,296611.0,0.790877587928284,335928.179909096,229.881792735827,2015-06-12,0.0019429249329754317,0.2092382346995307
2352,282673.0,0.802364711503569,376144.933841875,233.113718585622,2015-06-13,0.014059077107985818,-0.18164251122852212
2353,292633.0,0.798782314660052,361934.276712658,231.994408533022,2015-06-14,-0.00480156234215301,0.34675726164073334
2354,318865.0,0.815353461192956,355711.957090776,236.795439216832,2015-06-15,0.020694596538634258,1.158903471216956
