,AdrActCnt,AdrActRecCnt,AdrActSentCnt,AdrBalAdjCnt,AdrBalCnt,BlkCnt,BlkIntMean,BlkSizeMeanByte,CapAct1yrUSD,CapFutExp10yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeRevPct,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,RevAllTimeUSD,RevUSD,SplyAct180d,SplyAct1yr,SplyAct30d,SplyActPct1yr,SplyCur,SplyExpFut10yr,TxCnt,TxCntSec,TxMeanByte,TxTfr,TxTfrMeanByte,TxTfrValAdjByte,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValDayDst,TxTfrValDayDstMean,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,UTXOCnt,VelAct1yr,VelActAdj1yr,VelCur1yr,VelCurAdj1yr,times,OneDayReturn
37,5701,3217,3738,2566226,16638413,142,612.09219858156,10137.3098591549,8.33866013427204e8,2.20952774449698e9,4.64855543342758,1.89786265441778e9,4.08269339066137663776553351766e8,1.57598478951097e11,1.12916389372822e-4,1.22285140625749e-2,3.79e-6,4.10445893236417e-4,1.4603840488052e-2,0.25925603,28.0766682876721,1112465.32922675,1775,3.69694633645756,1.01286200998837e-2,1775,192227.298283546,64.6767406261741,,2.72578647993359e-2,108.297069455519,5957278.71976241,192255.374951834,6055144.9207609,7699802.19796898,3736263.77567519,43.937110595762,1.752459843982475e7,2.04024703125e7,2296,2.65740740740741e-2,626.959059233449,6228,231.133269107258,20.3847593385716,270956.73452556,2.93438202983552e7,4110601.46230666,660.019502618282,149.975898227217,16241.9502669668,2.4159e-2,2.61634890097588,934049.89415911,1.01154866262669e8,41912898,19.6815212260811,2.65297046629948,8.64749174803164,1.1656385678509,2018-12-22T00:00:00.000Z,0.013011936452100858
38,4381,3183,2061,2566108,16638899,140,618.330935251799,5513.28571428571,8.14080483416349e8,2.16429255037591e9,4.54369977107249,1.85917382004925e9,4.09176203032977838252857651824e8,1.55703900404651e11,1.277725e-4,1.35539520817959e-2,3.74e-6,3.96734671278379e-4,1.20602693236005e-2,0.21108017,22.3911288391268,1083611.60201002,1750,3.64451273003669,9.98496638366217e-3,1750,185637.880945766,43.1161560238466,,2.68844227255033e-2,106.078789111866,6142938.99183701,185660.272074605,6055293.93939268,7674300.30293668,3653382.22779082,43.7872174531149,1.752634843982475e7,2.04026890625e7,1652,1.91203703703704e-2,467.227602905569,4628,166.780466724287,55.8652086673952,406491.44209728,4.31201199620157e7,6808821.18448693,1471.22324643192,437.156274766145,46373.0082798469,4.0109535e-2,4.25477090464001,2023159.23961772,2.14614282319131e8,41913612,20.0105512650848,2.71475423781428,8.76206359600973,1.18871534142939,2018-12-23T00:00:00.000Z,-0.020483290589540015
39,7377,5832,4785,2565855,16639151,134,642.639097744361,45675.2388059701,7.77462906369186e8,2.0697412241164e9,4.31222791036328,1.77810387096791e9,4.12339956961624300745793938179e8,1.57093389019137e11,6.44299144264148e-6,6.53599538139849e-4,0,0,9.52856481382532e-3,0.15961867,16.1922749578766,1046426.73317326,1675,3.48798597913167,9.55612597022376e-3,1675,169917.845791118,31.3590224228382,,2.51617312333394e-2,101.443490024548,6312873.02990309,169934.038066076,6085698.76688801,7663999.98837826,3644308.92111493,43.7242682535738,1.752802343982475e7,2.04028984375e7,24774,0.286736111111111,247.052635827884,50741,120.622021639305,9.26422270743644,558946.74277408,5.6701508324856e7,2.88406129738575e7,568.388738374441,72.9203473346978,7397.29452743399,1.6e-4,1.62309584039277e-2,3700051.3441099,3.75346121616528e8,41936347,20.5202284992381,2.79133429604267,8.97231975525317,1.2204904954557,2018-12-24T00:00:00.000Z,-0.04369675715688859
40,3280,2258,2041,2565806,16639217,146,586.331034482759,453946,7.08647928936546e8,1.88752570064502e9,3.94281099958867,1.6217141699937e9,4.11309132028617478905968432938e8,1.38697813714728e11,3.28261297297667e-7,3.03679748923981e-5,2.0e-8,1.85023182095454e-6,5.26533973367797e-3,9.609751e-2,8.89013354582485,1006627.03465269,1825,3.79994728583437,1.0410814481738e-2,1825,168833.653662102,61.3479788770709,,2.45265015584569e-2,92.511591047727,6481715.57369874,168842.543795648,6086201.91006097,7660098.81476314,3586860.57129676,43.6974617382358,1.752984843982475e7,2.04031265625e7,292747,3.38827546296296,226.393834949632,585567,113.182805725049,0.398856801892486,285744.51450065,2.64346796696154e7,1919399.7990456,3.27784830607872,2.02340460542372,187.188379381046,1.374e-5,1.27110926099577e-3,1184838.96458415,1.09611337749021e8,42227672,20.685355864977,2.83005886100986,9.03897546451625,1.23666388795933,2018-12-25T00:00:00.000Z,-0.0880480253061049
41,3776,2764,2580,2565768,16639253,131,640.023076923077,7619.07633587786,7.16211704431327e8,1.90813611070436e9,3.98373686282538,1.63955880469693e9,4.11563027667974230601167668449e8,1.322376628876e11,1.68953529668412e-4,1.58006713237701e-2,2.66e-6,2.48765360532663e-4,2.36427441517722e-2,0.38724149,36.2151386740811,861137.653930839,1637.5,3.40922328005458,9.34033775357418e-3,1637.5,153140.330027157,56.4602000854601,,2.45592128119472e-2,93.5208122303246,6634892.11886457,153176.545165831,6095449.78872103,7658313.55984622,3530760.05864695,43.6831971125134,1.753148593982475e7,2.040333125e7,2292,2.65277777777778e-2,435.470767888307,5825,171.347467811159,29.0945044442357,310510.51737841,2.90391957912872e7,3461822.32158307,594.304261215978,251.933863097966,23561.0595052451,7.647549e-2,7.15204994051207,1467514.75254565,1.37243171618053e8,42227668,20.8818016456382,2.87126413308565,9.1218385735082,1.2542599708767,2018-12-26T00:00:00.000Z,0.010909132262971744
42,4314,3059,2914,2565704,16639205,142,610.553191489362,7957.74647887324,6.38090585930487e8,1.70151834885659e9,3.56234895289378,1.46215539134938e9,4.10446986155479427592434443755e8,1.23136177627251e11,2.60582990439771e-4,2.17308591752051e-2,2.83e-6,2.36002861744902e-4,3.83753814502059e-2,0.68142452,56.8261967431612,869200.827923788,1775,3.69511981954496,1.01236159439588e-2,1775,148022.996324099,63.5007478861888,,2.32398066588504e-2,83.3932373656898,6782971.94138541,148079.822520843,6098298.96460177,7651586.7003985,3484362.48590888,43.6404085164718,1.753326093982475e7,2.0403553125e7,2615,3.02662037037037e-2,432.122370936902,6936,162.918108419839,20.3768123569521,276111.09354569,2.30257979633559e7,2298035.73851248,331.320031504106,312.646939103744,26072.6404043349,7.597899e-2,6.33613394787537,2168519.16962357,1.80839833844467e8,42228413,21.1835675674945,2.90987386141701,9.24459542481741,1.26988084043642,2018-12-27T00:00:00.000Z,-0.10829220387535166
43,4999,2821,3514,2565780,16639361,158,549.273885350318,14766.1518987342,7.07511534927807e8,1.88966831210366e9,3.93832598526852,1.62400041662573e9,4.12358048241911740288169613904e8,1.20308812038377e11,3.7684457532548e-5,3.49009131916956e-3,6.36e-6,5.89022165723015e-4,6.15506720410668e-3,0.12157006,11.259034595641,944932.190669206,1975,4.1110082719948,1.12630363616296e-2,1975,182911.757437571,72.3321875907697,,2.38390201288984e-2,92.6135480696564,6965894.95785758,182923.016472167,6098451.43099427,7639395.63567605,3418456.10450408,43.5659700382246,1.753523593982475e7,20403800,3226,3.7337962962963e-2,723.20272783633,5792,402.805939226519,9.6234350099737,242426.45665624,2.24519742968892e7,2381477.93872477,411.166771188669,315.633206543949,29231.9111466378,4.044e-2,3.7452918839369,1828147.53230255,1.69311229361326e8,42220041,21.456677886042,2.94625120466353,9.34780985903144,1.28356291707455,2018-12-28T00:00:00.000Z,0.1105642495150343
44,6493,2109,5291,2563409,16636807,149,570.371621621622,25577.5033557047,6.66885551729173e8,1.78503881227976e9,3.71241748199513,1.53422618251624e9,4.13268763536722856524014097412e8,1.54754106112436e11,5.60311540149188e-5,4.90186354494498e-3,3.28e-6,2.86949514249494e-4,6.85563735269168e-3,0.127695,11.1713470189296,1146237.38283008,1862.5,3.87642518135283,1.06203429626105e-2,1862.5,162940.082405391,60.2188273711576,,2.34644557957524e-2,87.4846080028945,7128846.21160999,162951.25375241,6108033.8871938,7622890.09407356,3392649.08393831,43.4672253236764,1.753709843982475e7,2.04040328125e7,2279,2.63773148148148e-2,1672.24572180781,3980,957.549748743719,6.68517340682503,291222.84849114,2.54775167417337e7,5819736.5280595,1462.24535880892,278.755710782905,24386.8340864106,4.62745e-2,4.04830649302994,1109447.72891596,9.70595996639143e7,42199391,21.6486787938805,2.99083433732411,9.41007999093499,1.30003270046255,2018-12-29T00:00:00.000Z,-0.05538001916203805
45,3422,2042,2320,2563307,16636478,129,662.1875,18534.8217054264,6.69443077451321e8,1.79050366781333e9,3.70390113615394,1.53904947812941e9,4.15521209004927388403478795965e8,1.43696469492078e11,3.71664469048817e-5,3.26141418882717e-3,3.86e-6,3.38721072829249e-4,4.57961847839496e-3,7.384973e-2,6.48042999319958,921471.541382741,1612.5,3.35579109559052,9.19394820709733e-3,1612.5,141499.41190082,163.087782847052,,2.29285791255531e-2,87.7515732718262,7270352.1039408,141505.892330813,6128789.46672052,7628844.16188872,3382517.18006538,43.4971771190212,1.753871093982475e7,2.0404234375e7,1987,2.29976851851852e-2,1203.31756416709,3788,631.201689545935,3.9468718929802,107541.53765321,9436939.12114051,1.04068178846918e7,2747.31200757439,86.2947131744113,7572.49684609558,1.163073e-2,1.02061485579983,326884.37350467,2.86846180530101e7,42188003,21.6746311750874,3.0025967885265,9.42785271212236,1.30604484327541,2018-12-30T00:00:00.000Z,0.0030515684418779276
46,3302,2161,2078,2563215,16636521,136,631.577777777778,4894.56617647059,6.36027186857757e8,1.7059023634833e9,3.533055837521,1.46645624172134e9,4.1506738335341272449759633467e8,1.31392487541658e11,1.36330153743316e-4,1.1397806218884e-2,3.06e-6,2.55829587748082e-4,1.19956144091299e-2,0.20394991,17.0511181034505,888291.613688489,1700,3.53754539804527,9.69190520012403e-3,1700,142127.548748934,176.953202303298,,2.26804601396913e-2,83.6044404405497,7412496.70380784,142144.599867038,6127778.23485083,7607576.62519169,3289178.84465681,43.371712620022,1.754041093982475e7,2.0404446875e7,1496,1.73148148148148e-2,444.960561497326,3370,197.525519287834,12.449662231995,99124.57481137,8287254.611012,2270816.15151226,673.832685908682,170.085509281027,14219.9038304862,9.309464e-2,7.78312528521442,573188.16627706,4.79210759087384e7,42187896,21.8105685742275,3.02402048495803,9.4596171228068,1.31156947430659,2018-12-31T00:00:00.000Z,-0.047259925681674364
47,4335,2958,2509,2563145,16636706,150,573.818791946309,6392.43333333333,6.9037647826486e8,1.86080676888449e9,3.83638810172361,1.59977036732848e9,4.16999095219207386170764259173e8,1.22589628223481e11,2.10253953854221e-4,1.91741285111553e-2,3.02e-6,2.75409175628811e-4,2.13796569252464e-2,0.40095429,36.5650630707732,914094.520917793,1875,3.90128745106316,1.06884587700361e-2,1875,170990.796127159,130.028131292464,,2.38782655284909e-2,91.1950912678182,7583524.06499807,171027.36119023,6129085.49165171,7570324.98862674,3245647.85320646,43.154723475579,1.754228593982475e7,2.040468125e7,1907,2.20717592592593e-2,502.813319349764,5338,179.630011240165,12.8310695908783,134911.46696839,1.23032635432576e7,1983323.01636382,371.547961102252,169.178162463683,15428.2179663973,4.318201e-2,3.93798734307784,903073.03123114,8.2355827504629e7,42188013,22.0371839979525,3.05672201090453,9.51008581612093,1.31911993122301,2019-01-01T00:00:00.000Z,0.09079243623029987
48,5027,3505,2918,2563113,16636825,151,574.413333333333,8203.83443708609,7.09586286625873e8,1.91313765214374e9,3.9344126485903,1.64491815747384e9,4.18084808176695806430893811518e8,1.34067785983297e11,4.47027965179543e-5,4.19127421046381e-3,3.74e-6,3.50657380927809e-4,6.5291424168795e-3,0.12324561,11.5553429982487,1006346.41427145,1887.5,3.92687351366541,1.07585575716861e-2,1887.5,176969.466978941,119.144863443122,,2.41011126144981e-2,93.758658002088,7760505.08732001,176981.022321939,6128937.84110782,7568221.45012006,3110405.48977447,43.138090694774,1.754417343982475e7,2.04049171875e7,2757,3.19097222222222e-2,449.321363801233,6455,191.909992254067,11.1448733169739,147250.77466894,1.38060350227277e7,1607627.7314148,249.051546307483,142.595663905445,13369.5780846913,1.864666e-2,1.74828581782121,920455.01050965,8.63006265366826e7,42187521,22.164930137782,3.07702806406854,9.56152766526973,1.32737115698154,2019-01-02T00:00:00.000Z,0.028110797397430165
49,4539,3190,2782,2562971,16637090,150,575.046979865772,699630.293333333,6.62109080062256e8,1.78503244524974e9,3.66242080503208,1.53491953515161e9,4.19099720338707882330034860778e8,1.4554614317951e11,4.37585202553756e-7,3.82797344938679e-5,2.0e-8,1.74958998935369e-6,1.08080264060528e-2,0.2026724,17.7296801079143,1085270.70315092,1875,3.90045087557524,1.06861667823979e-2,1875,164024.061501908,82.8634995859042,,2.31110246330595e-2,87.4794994676844,7924546.87850203,164041.791182016,6141648.0871713,7568734.20734242,3061060.65082187,43.1364032380274,1.754604843982475e7,2.04051515625e7,463161,5.36065972222222,226.583291771112,926943,113.215746815068,0.176507221154872,211746.40858168,1.85234698368052e7,9073036.27878204,9.78812751030219,1.39398919773311,121.945477281051,9.0e-7,7.8731549520916e-5,1292148.52891432,1.13036506547329e8,42647826,22.3341504150195,3.10479606786692,9.63414918281038,1.33929735155349,2019-01-03T00:00:00.000Z,-0.06697150607961722
50,4165,2810,2568,2562923,16637160,143,602.950704225352,7236.3006993007,6.56902667099568e8,1.77248843573474e9,3.64182325623028,1.52427173112524e9,4.18546322509632377129576749124e8,1.51217359806833e11,6.8078344459279e-5,5.91354377354192e-3,3.1e-6,2.69277783465272e-4,8.55714405382798e-3,0.15297204,13.2877328591487,1074938.96920101,1787.5,3.71805105904424,1.01864412576555e-2,1787.5,155269.044498121,74.4226083817672,,2.27040745619572e-2,86.8638011178298,8079829.21073301,155282.33223098,6139862.65787478,7562444.4089027,3053233.05255329,43.096165446474,1.754783593982475e7,20405375,2247,2.60069444444444e-2,460.52113929684,7212,143.481835829174,19.7926919449631,235786.36010457,2.04812994904204e7,8038742.6389444,1114.63430933783,165.684734123672,14392.0057931791,5.9886e-4,5.20192559374235e-2,1194918.30249992,1.03795145780408e8,42649713,22.5107329503385,3.13855696418073,9.7012627154918,1.35259770191516,2019-01-04T00:00:00.000Z,-0.007038201562664992
51,3624,2297,2390,2562613,16637014,147,574.390410958904,5467.20408163265,6.61418684037588e8,1.78663501376652e9,3.67098967789333,1.53658083295941e9,4.18573999870576211241321501005e8,1.45845862335711e11,3.65302292409577e-5,3.19844413445847e-3,3.0e-6,2.62668277827754e-4,3.90236961393292e-3,7.170884e-2,6.27854583594198,1065755.45973788,1837.5,3.82165230766082,1.04702802949611e-2,1837.5,160884.320169499,69.0641272520307,,2.30540522770548e-2,87.5560926092513,8240719.80944835,160890.598715335,6139889.20451077,7554227.97348201,2978199.16537428,43.0448349901458,1.754967343982475e7,2.04056046875e7,1963,2.27199074074074e-2,409.413652572593,4160,193.192067307692,27.6834532328138,254106.93131301,2.22486100106946e7,2751683.69993862,661.462427869861,201.399830945334,17633.7822497372,7.098885e-2,6.21550632482425,837823.29673259,7.33565341589069e7,42649545,22.6461248505938,3.17560835883096,9.74798707360049,1.36693537799207,2019-01-05T00:00:00.000Z,0.007969850300269643
52,330849,197374,196042,2562306,16637507,137,633.382352941176,277833.284671533,6.75705696498473e8,1.82661823510524e9,3.75422174110673,1.5711048893372e9,4.1849016858392669676424787456e8,1.48485539011896e11,2.29909136193005e-6,2.05802190900788e-4,1.95e-6,1.74553425279994e-4,2.61364873463708e-2,0.44770436,40.0760664363013,1011232.09671236,1712.5,3.56132844518968,9.75706423339637e-3,1712.5,153293.713226661,114.890425315993,,2.21433833970985e-2,89.5145770666635,8394053.59874145,153333.789293098,6136262.14493922,7548554.86827871,2891868.62619359,43.0083122447371,1.755138593982475e7,2.040581875e7,194731,2.25383101851852,195.465334230297,201519,188.88124692957,0.359266317504924,152766.3066052,1.36748113258007e7,2140966.80631992,10.6241436604981,2.6756236907242,239.507323064722,1.83e-5,1.63811676031994e-3,539189.01053105,4.82652762366797e7,42652577,22.7345739472627,3.19823280415718,9.77775655074941,1.37550595072553,2019-01-06T00:00:00.000Z,0.022368340101157846
53,3903,2602,2496,2562204,16637402,140,619.014388489209,6733.28571428571,6.58697891784005e8,1.78216477546409e9,3.66488718481482,1.53300612972452e9,4.1829558521648687229306752275e8,1.31483813832581e11,2.99693573797678e-5,2.61737895294552e-3,3.02e-6,2.63752216563434e-4,4.13046309998435e-3,7.228609e-2,6.31311803450459,915053.417256946,1750,3.63895090991005,9.9697285203015e-3,1750,152836.549333116,64.0138436383322,,2.1816570500249e-2,87.3351710474946,8546896.4611926,152842.86245115,6134113.69478761,7542183.56572282,2861022.92726219,42.9677272003063,1.755313593982475e7,2.04060375e7,2412,2.79166666666667e-2,390.820895522388,5267,178.974748433643,25.404748956924,274208.43589704,2.39480406517339e7,6689812.67412226,1270.13720792145,198.074421595259,17298.8634901555,2.080352e-2,1.81687897758997,1043257.97854223,9.11131140026491e7,42652544,22.8921021772887,3.23729116731813,9.83621601395281,1.39099043745286,2019-01-07T00:00:00.000Z,-0.0243469398011662
