,Unnamed: 0,AdrActCnt,CapMVRVCur,HashRate,PriceUSD,times,OneDayReturn,NextDayReturn,return,b(t),P(b)
436,1895,198172.0,1.90105223149474,34076.0838232155,642.587331718294,2014-03-13,0.012466655377630477,-0.01986861094393011,0.012466655377630476,1.0,0.5493434985175772
437,1896,185902.0,1.8645661653707502,28100.1706779259,629.820014026885,2014-03-14,-0.01986861094393011,0.01009216513391986,-0.01986861094393011,-1.0,0.45065650148242276
438,1897,146037.0,1.88255143032192,34861.1139989306,636.1762616130919,2014-03-15,0.01009216513391986,-0.001730447681598024,0.01009216513391964,1.0,0.5493434985175772
439,1898,141737.0,1.8784800312727499,36128.790871618905,635.075391876096,2014-03-16,-0.001730447681598024,-0.019501688352770108,-0.001730447681597802,-1.0,0.45065650148242276
440,1899,187013.0,1.8417109016797701,34015.996083805,622.690349503215,2014-03-17,-0.019501688352770108,-0.014776997701311578,-0.019501688352770108,-1.0,0.45065650148242276
441,1900,145860.0,1.81345139772239,30846.803902084,613.488855639977,2014-03-18,-0.014776997701311578,-0.0022145046660314587,-0.014776997701311578,-1.0,0.45065650148242276
442,1901,162108.0,1.80917250934216,33804.7166050236,612.130281706604,2014-03-19,-0.0022145046660314587,-0.04234123169892578,-0.0022145046660314582,-1.0,0.45065650148242276
443,1902,170768.0,1.73457308493303,37396.4677443073,586.211931618936,2014-03-20,-0.04234123169892578,-0.028451630996209176,-0.042341231698925785,-1.0,0.45065650148242276
444,1903,185393.0,1.6798935260066101,39297.9830533399,569.533246054939,2014-03-21,-0.028451630996209176,-0.007792983072348768,-0.028451630996209176,-1.0,0.45065650148242276
445,1904,171832.0,1.6665598478018702,35917.511392837594,565.0948831092929,2014-03-22,-0.007792983072348768,-0.009101578442713198,-0.00779298307234888,-1.0,0.45065650148242276
446,1905,149492.0,1.6516012452226103,45213.808459219006,559.951627703098,2014-03-23,-0.009101578442713198,0.045537999866992696,-0.009101578442712976,-1.0,0.45065650148242276
447,1906,189786.0,1.7256974298349101,40096.671121962405,585.450704850964,2014-03-24,0.045537999866992696,-0.002409110681356297,0.045537999866992696,1.0,0.5493434985175772
448,1907,171509.0,1.72010031609898,39076.1052123166,584.0402893045,2014-03-25,-0.002409110681356297,-0.00663248960125995,-0.002409110681356297,-1.0,0.45065650148242276
449,1908,166155.0,1.70832965694455,39573.889992091405,580.166648158971,2014-03-26,-0.00663248960125995,-0.16556624505604256,-0.00663248960125995,-1.0,0.45065650148242276
450,1909,186843.0,1.4294391955581103,43058.3834505145,484.11063471654006,2014-03-27,-0.16556624505604256,0.029471675895928362,-0.16556624505604245,-1.0,0.45065650148242276
451,1910,178365.0,1.4737469338626101,43307.2758404019,498.378186440678,2014-03-28,0.029471675895928362,-0.016788556342643868,0.02947167589592814,1.0,0.5493434985175772
452,1911,146650.0,1.4498861721691,43556.1682302893,490.011136177674,2014-03-29,-0.016788556342643868,-0.06261094599295736,-0.016788556342643868,-1.0,0.45065650148242276
453,1912,164718.0,1.3616071810823402,34844.9345842314,459.331075394506,2014-03-30,-0.06261094599295736,-0.007404901318459056,-0.06261094599295736,-1.0,0.45065650148242276
454,1913,172497.0,1.35471837043118,44800.630179726104,455.929774108708,2014-03-31,-0.007404901318459056,0.05145802895179874,-0.007404901318459056,-1.0,0.45065650148242276
455,1914,180851.0,1.42515326988011,42560.5986707398,479.39102162478105,2014-04-01,0.05145802895179874,-0.08307304202344358,0.05145802895179896,1.0,0.5493434985175772
456,1915,176078.0,1.30913533060936,49031.8008078114,439.566551139684,2014-04-02,-0.08307304202344358,0.023942098191148897,-0.08307304202344368,-1.0,0.45065650148242276
457,1916,173295.0,1.34092914127151,50774.047537023,450.090696668615,2014-04-03,0.023942098191148897,-0.00013844082924219236,0.023942098191148897,1.0,0.5493434985175772
